serviceId,fromLocationId,fromRangeStart,fromRangeEnd,toLocationId,toRangeStart,toRangeEnd
20122,113,85047,85047,,,
20122,113,86012,86012,,,
20122,113,86016,86016,,,
20122,113,86036,86036,,,
20122,113,86077,86077,,,
20122,113,86079,86079,,,
20122,113,87038,87038,,,
20122,113,87054,87054,,,
20122,113,87056,87056,,,
20122,113,87060,87060,,,
20122,113,88050,88050,,,
20122,113,88060,88060,,,
20122,113,88064,88064,,,
20122,113,88067,88067,,,
20122,113,88068,88068,,,
20122,113,88842,88842,,,
20122,113,89063,89063,,,
20122,113,89064,89064,,,
20122,113,89822,89822,,,
20122,113,89823,89823,,,
20122,113,90030,90030,,,
20122,113,91018,91018,,,
20122,113,94011,94011,,,
20122,113,25010,25040,,,
20122,113,25042,25065,,,
20122,113,25068,25089,,,
20122,113,25121,25136,,,
20122,,,,113,02043,02043
20122,,,,113,06035,06035
20122,,,,113,40059,40059
20122,,,,113,53043,53043
20122,,,,113,54031,54031
20122,,,,113,64030,64030
20122,,,,113,64033,64033
20122,,,,113,64034,64035
20122,,,,113,65010,65010
20122,,,,113,65017,65017
20122,,,,113,66026,66026
20122,,,,113,74015,74015
20122,,,,113,75019,75019
20122,,,,113,75022,75022
20122,,,,113,83031,83031
20122,,,,113,84030,84031
20122,,,,113,84035,84036
20122,,,,113,85047,85047
20122,,,,113,86012,86012
20122,,,,113,86016,86016
20122,,,,113,86036,86036
20122,,,,113,86077,86077
20122,,,,113,86079,86079
20122,,,,113,87038,87038
20122,,,,113,87054,87054
20122,,,,113,87056,87056
20122,,,,113,87060,87060
20122,,,,113,88050,88050
20122,,,,113,88060,88060
20122,,,,113,88064,88064
20122,,,,113,88067,88067
20122,,,,113,88068,88068
20122,,,,113,88842,88842
20122,,,,113,89063,89063
20122,,,,113,89064,89064
20122,,,,113,89822,89822
20122,,,,113,89823,89823
20122,,,,113,90030,90030
20122,,,,113,91018,91018
20122,,,,113,94011,94011
20122,,,,113,25010,25040
20122,,,,113,25042,25065
20122,,,,113,25068,25089
20122,,,,113,25121,25136
20231,113,02043,02043,,,
20231,113,06035,06035,,,
20231,113,40059,40059,,,
20231,113,53043,53043,,,
20231,113,54031,54031,,,
20231,113,64030,64030,,,
20231,113,64033,64033,,,
20231,113,64034,64035,,,
20231,113,65010,65010,,,
20231,113,65017,65017,,,
20231,113,66026,66026,,,
20231,113,74015,74015,,,
20231,113,75019,75019,,,
20231,113,75022,75022,,,
20231,113,83031,83031,,,
20231,113,84030,84031,,,
20231,113,84035,84036,,,
20231,113,85047,85047,,,
20231,113,86012,86012,,,
20231,113,86016,86016,,,
20231,113,86036,86036,,,
20231,113,86077,86077,,,
20231,113,86079,86079,,,
20231,113,87038,87038,,,
20231,113,87054,87054,,,
20231,113,87056,87056,,,
20231,113,87060,87060,,,
20231,113,88050,88050,,,
20231,113,88060,88060,,,
20231,113,88064,88064,,,
20231,113,88067,88067,,,
20231,113,88068,88068,,,
20231,113,88842,88842,,,
20231,113,89063,89063,,,
20231,113,89064,89064,,,
20231,113,89822,89822,,,
20231,113,89823,89823,,,
20231,113,90030,90030,,,
20231,113,91018,91018,,,
20231,113,94011,94011,,,
20231,113,25010,25040,,,
20231,113,25042,25065,,,
20231,113,25068,25089,,,
20231,113,25121,25136,,,
20231,,,,113,02043,02043
20231,,,,113,06035,06035
20231,,,,113,40059,40059
20231,,,,113,53043,53043
20231,,,,113,54031,54031
20231,,,,113,64030,64030
20231,,,,113,64033,64033
20231,,,,113,64034,64035
20231,,,,113,65010,65010
20231,,,,113,65017,65017
20231,,,,113,66026,66026
20231,,,,113,74015,74015
20231,,,,113,75019,75019
20231,,,,113,75022,75022
20231,,,,113,83031,83031
20231,,,,113,84030,84031
20231,,,,113,84035,84036
20231,,,,113,85047,85047
20231,,,,113,86012,86012
20231,,,,113,86016,86016
20231,,,,113,86036,86036
20231,,,,113,86077,86077
20231,,,,113,86079,86079
20231,,,,113,87038,87038
20231,,,,113,87054,87054
20231,,,,113,87056,87056
20231,,,,113,87060,87060
20231,,,,113,88050,88050
20231,,,,113,88060,88060
20231,,,,113,88064,88064
20231,,,,113,88067,88067
20231,,,,113,88068,88068
20231,,,,113,88842,88842
20231,,,,113,89063,89063
20231,,,,113,89064,89064
20231,,,,113,89822,89822
20231,,,,113,89823,89823
20231,,,,113,90030,90030
20231,,,,113,91018,91018
20231,,,,113,94011,94011
20231,,,,113,25010,25040
20231,,,,113,25042,25065
20231,,,,113,25068,25089
20231,,,,113,25121,25136
21323,113,02043,02043,,,
21323,113,06035,06035,,,
21323,113,40059,40059,,,
21323,113,53043,53043,,,
21323,113,54031,54031,,,
21323,113,64030,64030,,,
21323,113,64033,64033,,,
21323,113,64034,64035,,,
21323,113,65010,65010,,,
21323,113,65017,65017,,,
21323,113,66026,66026,,,
21323,113,74015,74015,,,
21323,113,75019,75019,,,
21323,113,75022,75022,,,
21323,113,83031,83031,,,
21323,113,84030,84031,,,
21323,113,84035,84036,,,
21323,113,85047,85047,,,
21323,113,86012,86012,,,
21323,113,86016,86016,,,
21323,113,86036,86036,,,
21323,113,86077,86077,,,
21323,113,86079,86079,,,
21323,113,87038,87038,,,
21323,113,87054,87054,,,
21323,113,87056,87056,,,
21323,113,87060,87060,,,
21323,113,88050,88050,,,
21323,113,88060,88060,,,
21323,113,88064,88064,,,
21323,113,88067,88067,,,
21323,113,88068,88068,,,
21323,113,88842,88842,,,
21323,113,89063,89063,,,
21323,113,89064,89064,,,
21323,113,89822,89822,,,
21323,113,89823,89823,,,
21323,113,90030,90030,,,
21323,113,91018,91018,,,
21323,113,94011,94011,,,
21323,113,25010,25040,,,
21323,113,25042,25065,,,
21323,113,25068,25089,,,
21323,113,25121,25136,,,
20211,113,02043,02043,,,
20211,113,06035,06035,,,
20211,113,40059,40059,,,
20211,113,53043,53043,,,
20211,113,54031,54031,,,
20211,113,64030,64030,,,
20211,113,64033,64033,,,
20211,113,64034,64035,,,
20211,113,65010,65010,,,
20211,113,65017,65017,,,
20211,113,66026,66026,,,
20211,113,74015,74015,,,
20211,113,75019,75019,,,
20211,113,75022,75022,,,
20211,113,83031,83031,,,
20211,113,84030,84031,,,
20211,113,84035,84036,,,
20211,113,85047,85047,,,
20211,113,86012,86012,,,
20211,113,86016,86016,,,
20211,113,86036,86036,,,
20211,113,86077,86077,,,
20211,113,86079,86079,,,
20211,113,87038,87038,,,
20211,113,87054,87054,,,
20211,113,87056,87056,,,
20211,113,87060,87060,,,
20211,113,88050,88050,,,
20211,113,88060,88060,,,
20211,113,88064,88064,,,
20211,113,88067,88067,,,
20211,113,88068,88068,,,
20211,113,88842,88842,,,
20211,113,89063,89063,,,
20211,113,89064,89064,,,
20211,113,89822,89822,,,
20211,113,89823,89823,,,
20211,113,90030,90030,,,
20211,113,91018,91018,,,
20211,113,94011,94011,,,
20211,113,25010,25040,,,
20211,113,25042,25065,,,
20211,113,25068,25089,,,
20211,113,25121,25136,,,
20327,113,02043,02043,,,
20327,113,06035,06035,,,
20327,113,40059,40059,,,
20327,113,53043,53043,,,
20327,113,54031,54031,,,
20327,113,64030,64030,,,
20327,113,64033,64033,,,
20327,113,64034,64035,,,
20327,113,65010,65010,,,
20327,113,65017,65017,,,
20327,113,66026,66026,,,
20327,113,74015,74015,,,
20327,113,75019,75019,,,
20327,113,75022,75022,,,
20327,113,83031,83031,,,
20327,113,84030,84031,,,
20327,113,84035,84036,,,
20327,113,85047,85047,,,
20327,113,86012,86012,,,
20327,113,86016,86016,,,
20327,113,86036,86036,,,
20327,113,86077,86077,,,
20327,113,86079,86079,,,
20327,113,87038,87038,,,
20327,113,87054,87054,,,
20327,113,87056,87056,,,
20327,113,87060,87060,,,
20327,113,88050,88050,,,
20327,113,88060,88060,,,
20327,113,88064,88064,,,
20327,113,88067,88067,,,
20327,113,88068,88068,,,
20327,113,88842,88842,,,
20327,113,89063,89063,,,
20327,113,89064,89064,,,
20327,113,89822,89822,,,
20327,113,89823,89823,,,
20327,113,90030,90030,,,
20327,113,91018,91018,,,
20327,113,94011,94011,,,
20327,113,25010,25040,,,
20327,113,25042,25065,,,
20327,113,25068,25089,,,
20327,113,25121,25136,,,
20209,113,02043,02043,,,
20209,113,06035,06035,,,
20209,113,40059,40059,,,
20209,113,53043,53043,,,
20209,113,54031,54031,,,
20209,113,64030,64030,,,
20209,113,64033,64033,,,
20209,113,64034,64035,,,
20209,113,65010,65010,,,
20209,113,65017,65017,,,
20209,113,66026,66026,,,
20209,113,74015,74015,,,
20209,113,75019,75019,,,
20209,113,75022,75022,,,
20209,113,83031,83031,,,
20209,113,84030,84031,,,
20209,113,84035,84036,,,
20209,113,85047,85047,,,
20209,113,86012,86012,,,
20209,113,86016,86016,,,
20209,113,86036,86036,,,
20209,113,86077,86077,,,
20209,113,86079,86079,,,
20209,113,87038,87038,,,
20209,113,87054,87054,,,
20209,113,87056,87056,,,
20209,113,87060,87060,,,
20209,113,88050,88050,,,
20209,113,88060,88060,,,
20209,113,88064,88064,,,
20209,113,88067,88067,,,
20209,113,88068,88068,,,
20209,113,88842,88842,,,
20209,113,89063,89063,,,
20209,113,89064,89064,,,
20209,113,89822,89822,,,
20209,113,89823,89823,,,
20209,113,90030,90030,,,
20209,113,91018,91018,,,
20209,113,94011,94011,,,
20209,113,25010,25040,,,
20209,113,25042,25065,,,
20209,113,25068,25089,,,
20209,113,25121,25136,,,
20329,113,02043,02043,,,
20329,113,06035,06035,,,
20329,113,40059,40059,,,
20329,113,53043,53043,,,
20329,113,54031,54031,,,
20329,113,64030,64030,,,
20329,113,64033,64033,,,
20329,113,64034,64035,,,
20329,113,65010,65010,,,
20329,113,65017,65017,,,
20329,113,66026,66026,,,
20329,113,74015,74015,,,
20329,113,75019,75019,,,
20329,113,75022,75022,,,
20329,113,83031,83031,,,
20329,113,84030,84031,,,
20329,113,84035,84036,,,
20329,113,85047,85047,,,
20329,113,86012,86012,,,
20329,113,86016,86016,,,
20329,113,86036,86036,,,
20329,113,86077,86077,,,
20329,113,86079,86079,,,
20329,113,87038,87038,,,
20329,113,87054,87054,,,
20329,113,87056,87056,,,
20329,113,87060,87060,,,
20329,113,88050,88050,,,
20329,113,88060,88060,,,
20329,113,88064,88064,,,
20329,113,88067,88067,,,
20329,113,88068,88068,,,
20329,113,88842,88842,,,
20329,113,89063,89063,,,
20329,113,89064,89064,,,
20329,113,89822,89822,,,
20329,113,89823,89823,,,
20329,113,90030,90030,,,
20329,113,91018,91018,,,
20329,113,94011,94011,,,
20329,113,25010,25040,,,
20329,113,25042,25065,,,
20329,113,25068,25089,,,
20329,113,25121,25136,,,
20085,,,,113,02043,02043
20085,,,,113,06035,06035
20085,,,,113,40059,40059
20085,,,,113,53043,53043
20085,,,,113,54031,54031
20085,,,,113,64030,64030
20085,,,,113,64033,64033
20085,,,,113,64034,64035
20085,,,,113,65010,65010
20085,,,,113,65017,65017
20085,,,,113,66026,66026
20085,,,,113,74015,74015
20085,,,,113,75019,75019
20085,,,,113,75022,75022
20085,,,,113,83031,83031
20085,,,,113,84030,84031
20085,,,,113,84035,84036
20085,,,,113,85047,85047
20085,,,,113,86012,86012
20085,,,,113,86016,86016
20085,,,,113,86036,86036
20085,,,,113,86077,86077
20085,,,,113,86079,86079
20085,,,,113,87038,87038
20085,,,,113,87054,87054
20085,,,,113,87056,87056
20085,,,,113,87060,87060
20085,,,,113,88050,88050
20085,,,,113,88060,88060
20085,,,,113,88064,88064
20085,,,,113,88067,88067
20085,,,,113,88068,88068
20085,,,,113,88842,88842
20085,,,,113,89063,89063
20085,,,,113,89064,89064
20085,,,,113,89822,89822
20085,,,,113,89823,89823
20085,,,,113,90030,90030
20085,,,,113,91018,91018
20085,,,,113,94011,94011
20085,,,,113,25010,25040
20085,,,,113,25042,25065
20085,,,,113,25068,25089
20085,,,,113,25121,25136
20086,,,,113,02043,02043
20086,,,,113,06035,06035
20086,,,,113,40059,40059
20086,,,,113,53043,53043
20086,,,,113,54031,54031
20086,,,,113,64030,64030
20086,,,,113,64033,64033
20086,,,,113,64034,64035
20086,,,,113,65010,65010
20086,,,,113,65017,65017
20086,,,,113,66026,66026
20086,,,,113,74015,74015
20086,,,,113,75019,75019
20086,,,,113,75022,75022
20086,,,,113,83031,83031
20086,,,,113,84030,84031
20086,,,,113,84035,84036
20086,,,,113,85047,85047
20086,,,,113,86012,86012
20086,,,,113,86016,86016
20086,,,,113,86036,86036
20086,,,,113,86077,86077
20086,,,,113,86079,86079
20086,,,,113,87038,87038
20086,,,,113,87054,87054
20086,,,,113,87056,87056
20086,,,,113,87060,87060
20086,,,,113,88050,88050
20086,,,,113,88060,88060
20086,,,,113,88064,88064
20086,,,,113,88067,88067
20086,,,,113,88068,88068
20086,,,,113,88842,88842
20086,,,,113,89063,89063
20086,,,,113,89064,89064
20086,,,,113,89822,89822
20086,,,,113,89823,89823
20086,,,,113,90030,90030
20086,,,,113,91018,91018
20086,,,,113,94011,94011
20086,,,,113,25010,25040
20086,,,,113,25042,25065
20086,,,,113,25068,25089
20086,,,,113,25121,25136
20227,,,,113,02043,02043
20227,,,,113,06035,06035
20227,,,,113,40059,40059
20227,,,,113,53043,53043
20227,,,,113,54031,54031
20227,,,,113,64030,64030
20227,,,,113,64033,64033
20227,,,,113,64034,64035
20227,,,,113,65010,65010
20227,,,,113,65017,65017
20227,,,,113,66026,66026
20227,,,,113,74015,74015
20227,,,,113,75019,75019
20227,,,,113,75022,75022
20227,,,,113,83031,83031
20227,,,,113,84030,84031
20227,,,,113,84035,84036
20227,,,,113,85047,85047
20227,,,,113,86012,86012
20227,,,,113,86016,86016
20227,,,,113,86036,86036
20227,,,,113,86077,86077
20227,,,,113,86079,86079
20227,,,,113,87038,87038
20227,,,,113,87054,87054
20227,,,,113,87056,87056
20227,,,,113,87060,87060
20227,,,,113,88050,88050
20227,,,,113,88060,88060
20227,,,,113,88064,88064
20227,,,,113,88067,88067
20227,,,,113,88068,88068
20227,,,,113,88842,88842
20227,,,,113,89063,89063
20227,,,,113,89064,89064
20227,,,,113,89822,89822
20227,,,,113,89823,89823
20227,,,,113,90030,90030
20227,,,,113,91018,91018
20227,,,,113,94011,94011
20227,,,,113,25010,25040
20227,,,,113,25042,25065
20227,,,,113,25068,25089
20227,,,,113,25121,25136
20223,,,,113,02043,02043
20223,,,,113,06035,06035
20223,,,,113,40059,40059
20223,,,,113,53043,53043
20223,,,,113,54031,54031
20223,,,,113,64030,64030
20223,,,,113,64033,64033
20223,,,,113,64034,64035
20223,,,,113,65010,65010
20223,,,,113,65017,65017
20223,,,,113,66026,66026
20223,,,,113,74015,74015
20223,,,,113,75019,75019
20223,,,,113,75022,75022
20223,,,,113,83031,83031
20223,,,,113,84030,84031
20223,,,,113,84035,84036
20223,,,,113,85047,85047
20223,,,,113,86012,86012
20223,,,,113,86016,86016
20223,,,,113,86036,86036
20223,,,,113,86077,86077
20223,,,,113,86079,86079
20223,,,,113,87038,87038
20223,,,,113,87054,87054
20223,,,,113,87056,87056
20223,,,,113,87060,87060
20223,,,,113,88050,88050
20223,,,,113,88060,88060
20223,,,,113,88064,88064
20223,,,,113,88067,88067
20223,,,,113,88068,88068
20223,,,,113,88842,88842
20223,,,,113,89063,89063
20223,,,,113,89064,89064
20223,,,,113,89822,89822
20223,,,,113,89823,89823
20223,,,,113,90030,90030
20223,,,,113,91018,91018
20223,,,,113,94011,94011
20223,,,,113,25010,25040
20223,,,,113,25042,25065
20223,,,,113,25068,25089
20223,,,,113,25121,25136
20229,,,,113,02043,02043
20229,,,,113,06035,06035
20229,,,,113,40059,40059
20229,,,,113,53043,53043
20229,,,,113,54031,54031
20229,,,,113,64030,64030
20229,,,,113,64033,64033
20229,,,,113,64034,64035
20229,,,,113,65010,65010
20229,,,,113,65017,65017
20229,,,,113,66026,66026
20229,,,,113,74015,74015
20229,,,,113,75019,75019
20229,,,,113,75022,75022
20229,,,,113,83031,83031
20229,,,,113,84030,84031
20229,,,,113,84035,84036
20229,,,,113,85047,85047
20229,,,,113,86012,86012
20229,,,,113,86016,86016
20229,,,,113,86036,86036
20229,,,,113,86077,86077
20229,,,,113,86079,86079
20229,,,,113,87038,87038
20229,,,,113,87054,87054
20229,,,,113,87056,87056
20229,,,,113,87060,87060
20229,,,,113,88050,88050
20229,,,,113,88060,88060
20229,,,,113,88064,88064
20229,,,,113,88067,88067
20229,,,,113,88068,88068
20229,,,,113,88842,88842
20229,,,,113,89063,89063
20229,,,,113,89064,89064
20229,,,,113,89822,89822
20229,,,,113,89823,89823
20229,,,,113,90030,90030
20229,,,,113,91018,91018
20229,,,,113,94011,94011
20229,,,,113,25010,25040
20229,,,,113,25042,25065
20229,,,,113,25068,25089
20229,,,,113,25121,25136
20225,,,,113,02043,02043
20225,,,,113,06035,06035
20225,,,,113,40059,40059
20225,,,,113,53043,53043
20225,,,,113,54031,54031
20225,,,,113,64030,64030
20225,,,,113,64033,64033
20225,,,,113,64034,64035
20225,,,,113,65010,65010
20225,,,,113,65017,65017
20225,,,,113,66026,66026
20225,,,,113,74015,74015
20225,,,,113,75019,75019
20225,,,,113,75022,75022
20225,,,,113,83031,83031
20225,,,,113,84030,84031
20225,,,,113,84035,84036
20225,,,,113,85047,85047
20225,,,,113,86012,86012
20225,,,,113,86016,86016
20225,,,,113,86036,86036
20225,,,,113,86077,86077
20225,,,,113,86079,86079
20225,,,,113,87038,87038
20225,,,,113,87054,87054
20225,,,,113,87056,87056
20225,,,,113,87060,87060
20225,,,,113,88050,88050
20225,,,,113,88060,88060
20225,,,,113,88064,88064
20225,,,,113,88067,88067
20225,,,,113,88068,88068
20225,,,,113,88842,88842
20225,,,,113,89063,89063
20225,,,,113,89064,89064
20225,,,,113,89822,89822
20225,,,,113,89823,89823
20225,,,,113,90030,90030
20225,,,,113,91018,91018
20225,,,,113,94011,94011
20225,,,,113,25010,25040
20225,,,,113,25042,25065
20225,,,,113,25068,25089
20225,,,,113,25121,25136
