serviceId,fromLocationId,fromRangeStart,fromRangeEnd,toLocationId,toRangeStart,toRangeEnd
21317,,,,113,50026,50028
21317,,,,113,50031,50033
21317,,,,113,50036,50039
21317,,,,113,50041,50041
21317,,,,113,50060,50068
21317,,,,113,50121,50127
21317,,,,113,50129,50129
21317,,,,113,50131,50137
21317,,,,113,50139,50139
21317,,,,113,50141,50145
21317,,,,113,51010,51013
21317,,,,113,51015,51020
21317,,,,113,51024,51024
21317,,,,113,51028,51028
21317,,,,113,51031,51031
21317,,,,113,51034,51034
21317,,,,113,51037,51037
21317,,,,113,51039,51039
21317,,,,113,51100,51100
21317,,,,113,59013,59013
21317,,,,113,59021,59021
21317,,,,113,59024,59026
21317,,,,113,59100,59100
21317,,,,113,64030,64031
21317,,,,113,64033,64035
21317,,,,113,65010,65010
21317,,,,113,67010,67010
21317,,,,113,67012,67015
21317,,,,113,67017,67017
21317,,,,113,67019,67029
21317,,,,113,67035,67035
21317,,,,113,67039,67041
21317,,,,113,67043,67064
21317,,,,113,67066,67069
21317,,,,113,67100,67100
21317,,,,113,83031,83031
21317,,,,113,84030,84030
21317,,,,113,84035,84036
21317,,,,113,85047,85047
21317,,,,113,86016,86016
21317,,,,113,86036,86036
21317,,,,113,87038,87038
21317,,,,113,89064,89064
20123,113,00020,00020,,,
20123,113,00030,00034,,,
20123,113,00037,00037,,,
20123,113,00040,00049,,,
20123,113,00071,00079,,,
20123,113,00118,00118,,,
20123,113,00128,00128,,,
20123,113,00134,00134,,,
20123,113,00142,00144,,,
20123,113,00147,00147,,,
